"","OTU","Sample","Abundance","sample_Sample","Experiment","Temperature","Treatment","Week","is.neg","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2988","sq37","MM_TEMP_11_",0.00178362126076543,"MM_TEMP_11_","Temp",29,"",1,FALSE,"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae",NA,NA
"2989","sq820","MM_TEMP_3_",0.00178239694733143,"MM_TEMP_3_","Temp",26,"",3,FALSE,"Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae",NA,NA
"2990","sq464","MM_TEMP_3_",0.00178239694733143,"MM_TEMP_3_","Temp",26,"",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae",NA,NA
"2991","sq384","MM_TEMP_3_",0.00178239694733143,"MM_TEMP_3_","Temp",26,"",3,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae",NA,NA
"2992","sq103","MM_TEMP_H9_",0.00178027320346469,"MM_TEMP_H9_","Temp",33,"",5,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Flammeovirgaceae",NA,NA
"2993","sq2019","MM_TEMP_H9_",0.00178027320346469,"MM_TEMP_H9_","Temp",33,"",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Algiphilaceae",NA,NA
"2994","sq651","MM_TEMP_H9_",0.00178027320346469,"MM_TEMP_H9_","Temp",33,"",5,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales","Order_Bradymonadales",NA,NA
"2995","sq883","MM_TEMP_1_",0.00178004632409711,"MM_TEMP_1_","Temp",26,"",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Class_Bacteroidia","Class_Bacteroidia",NA,NA
"2996","sq1260","MM_TEMP_E12_",0.00177935943060498,"MM_TEMP_E12_","Temp",26,"",1,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","mle1-8","Order_mle1-8",NA,NA
"2997","sq954","MM_TEMP_E12_",0.00177935943060498,"MM_TEMP_E12_","Temp",26,"",1,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Order_Rhodospirillales",NA,NA
"2998","sq947","MM_TEMP_G12_",0.00177814469652468,"MM_TEMP_G12_","Temp",31,"",5,FALSE,"Bacteria","Planctomycetota","Phylum_Planctomycetota","Phylum_Planctomycetota","Phylum_Planctomycetota",NA,NA
"2999","sq188","MM_TEMP_H11_",0.00177801592907421,"MM_TEMP_H11_","Temp",33,"",5,FALSE,"Bacteria","Acidobacteriota","Subgroup 22","Class_Subgroup 22","Class_Subgroup 22",NA,NA
"3000","sq102","MM_TEMP_G11_",0.00177700411612178,"MM_TEMP_G11_","Temp",31,"",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","BD2-7",NA,NA
"3001","sq228","MM_TEMP_H8_",0.00177607989008411,"MM_TEMP_H8_","Temp",33,"",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","KI89A clade",NA,NA
"3002","sq188","MM_TEMP_H4_",0.00177575324750526,"MM_TEMP_H4_","Temp",33,"",1,FALSE,"Bacteria","Acidobacteriota","Subgroup 22","Class_Subgroup 22","Class_Subgroup 22",NA,NA
"3003","sq361","MM_TEMP_6_",0.00177573091375676,"MM_TEMP_6_","Temp",26,"",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Tenderiales","Tenderiaceae",NA,NA
"3004","sq1167","MM_TEMP_G6_",0.00177441752815923,"MM_TEMP_G6_","Temp",31,"",1,FALSE,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Clostridium sensu stricto",NA,NA
"3005","sq370","MM_TEMP_G6_",0.00177441752815923,"MM_TEMP_G6_","Temp",31,"",1,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae",NA,NA
"3006","sq1788","MM_TEMP_G2_",0.00177326836489237,"MM_TEMP_G2_","Temp",29,"",3,FALSE,"Bacteria","FW113","Phylum_FW113","Phylum_FW113","Phylum_FW113",NA,NA
"3007","sq5937","MM_TEMP_8_",0.00177281680892974,"MM_TEMP_8_","Temp",26,"",5,FALSE,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"3008","sq37","MM_TEMP_H2_",0.00177235645215941,"MM_TEMP_H2_","Temp",31,"",5,FALSE,"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae",NA,NA
"3009","sq1260","MM_TEMP_H2_",0.00177235645215941,"MM_TEMP_H2_","Temp",31,"",5,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","mle1-8","Order_mle1-8",NA,NA
"3010","sq51","MM_TEMP_2_",0.00177205745196792,"MM_TEMP_2_","Temp",26,"",1,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae",NA,NA
"3011","sq1135","MM_TEMP_H9_",0.00176315519189291,"MM_TEMP_H9_","Temp",33,"",5,FALSE,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA,NA
"3012","sq2755","MM_TEMP_H9_",0.00176315519189291,"MM_TEMP_H9_","Temp",33,"",5,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae",NA,NA
"3013","sq560","MM_TEMP_G5_",0.0017626580883973,"MM_TEMP_G5_","Temp",29,"",5,FALSE,"Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","Order_WCHB1-41",NA,NA
"3014","sq175","MM_TEMP_G12_",0.00176226840459142,"MM_TEMP_G12_","Temp",31,"",5,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","AKAU3564 sediment group",NA,NA
"3015","sq549","MM_TEMP_H1_",0.0017620807875735,"MM_TEMP_H1_","Temp",31,"",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ga0077536","Order_Ga0077536",NA,NA
"3016","sq1929","MM_TEMP_G11_",0.00175887142105931,"MM_TEMP_G11_","Temp",31,"",3,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","PB19","Order_PB19",NA,NA
"3017","sq923","MM_TEMP_11_",0.00175814095704021,"MM_TEMP_11_","Temp",29,"",1,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Order_Thalassobaculales",NA,NA
"3018","sq1294","MM_TEMP_H10_",0.0017580559017269,"MM_TEMP_H10_","Temp",33,"",5,FALSE,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae",NA,NA
"3019","sq505","MM_TEMP_G7_",0.00175803100527409,"MM_TEMP_G7_","Temp",31,"",1,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae",NA,NA
"3020","sq2931","MM_TEMP_E12_",0.00175792136517601,"MM_TEMP_E12_","Temp",26,"",1,FALSE,"Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Order_Aminicenantales",NA,NA
"3021","sq2275","MM_TEMP_G2_",0.00175784863998026,"MM_TEMP_G2_","Temp",29,"",3,FALSE,"Bacteria","Patescibacteria","Gracilibacteria","Class_Gracilibacteria","Class_Gracilibacteria",NA,NA
"3022","sq124","MM_TEMP_G1_",0.001757335929302,"MM_TEMP_G1_","Temp",29,"",3,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Order_Chitinophagales",NA,NA
"3023","sq277","MM_TEMP_3_",0.00175729276497464,"MM_TEMP_3_","Temp",26,"",3,FALSE,"Bacteria","Acidobacteriota","d142","Class_d142","Class_d142",NA,NA
"3024","sq41","MM_TEMP_10_",0.00175704465089719,"MM_TEMP_10_","Temp",29,"",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"3025","sq137","MM_TEMP_H4_",0.00175645158177151,"MM_TEMP_H4_","Temp",33,"",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae",NA,NA
"3026","sq3574","MM_TEMP_H4_",0.00175645158177151,"MM_TEMP_H4_","Temp",33,"",1,FALSE,"Bacteria","Planctomycetota","Pla4 lineage","Class_Pla4 lineage","Class_Pla4 lineage",NA,NA
"3027","sq365","MM_TEMP_H4_",0.00175645158177151,"MM_TEMP_H4_","Temp",33,"",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA
"3028","sq348","MM_TEMP_H7_",0.00175590811436126,"MM_TEMP_H7_","Temp",33,"",3,FALSE,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","Order_0319-6G20",NA,NA
"3029","sq3574","MM_TEMP_H7_",0.00175590811436126,"MM_TEMP_H7_","Temp",33,"",3,FALSE,"Bacteria","Planctomycetota","Pla4 lineage","Class_Pla4 lineage","Class_Pla4 lineage",NA,NA
"3030","sq398","MM_TEMP_G3_",0.0017515887808493,"MM_TEMP_G3_","Temp",29,"",5,FALSE,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Melioribacteraceae",NA,NA
"3031","sq607","MM_TEMP_G4_",0.00175052836069423,"MM_TEMP_G4_","Temp",29,"",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae",NA,NA
"3032","sq1886","MM_TEMP_4_",0.00174971836724911,"MM_TEMP_4_","Temp",26,"",3,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","ST-12K33",NA,NA
"3033","sq470","MM_TEMP_4_",0.00174971836724911,"MM_TEMP_4_","Temp",26,"",3,FALSE,"Bacteria","Planctomycetota","Pla3 lineage","Class_Pla3 lineage","Class_Pla3 lineage",NA,NA
"3034","sq277","MM_TEMP_2_",0.00174874090654729,"MM_TEMP_2_","Temp",26,"",1,FALSE,"Bacteria","Acidobacteriota","d142","Class_d142","Class_d142",NA,NA
"3035","sq398","MM_TEMP_2_",0.00174874090654729,"MM_TEMP_2_","Temp",26,"",1,FALSE,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Melioribacteraceae",NA,NA
"3036","sq2972","MM_TEMP_G10_",0.00174813510015079,"MM_TEMP_G10_","Temp",31,"",3,FALSE,"Bacteria","Sva0485","Phylum_Sva0485","Phylum_Sva0485","Phylum_Sva0485",NA,NA
"3037","sq658","MM_TEMP_H5_",0.00174797393929763,"MM_TEMP_H5_","Temp",33,"",1,FALSE,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae",NA,NA
"3038","sq2154","MM_TEMP_H5_",0.00174797393929763,"MM_TEMP_H5_","Temp",33,"",1,FALSE,"Bacteria","Verrucomicrobiota","Lentisphaeria","Oligosphaerales","Lenti-02",NA,NA
"3039","sq361","MM_TEMP_H2_",0.00174629238668648,"MM_TEMP_H2_","Temp",31,"",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Tenderiales","Tenderiaceae",NA,NA
"3040","sq859","MM_TEMP_H1_",0.00174292773553466,"MM_TEMP_H1_","Temp",31,"",5,FALSE,"Bacteria","Planctomycetota","BD7-11","Class_BD7-11","Class_BD7-11",NA,NA
"3041","sq1632","MM_TEMP_H8_",0.00174256894876177,"MM_TEMP_H8_","Temp",33,"",3,FALSE,"Bacteria","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae",NA,NA
"3042","sq228","MM_TEMP_G11_",0.00174073872599684,"MM_TEMP_G11_","Temp",31,"",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","KI89A clade",NA,NA
"3043","sq859","MM_TEMP_G5_",0.00174062486229234,"MM_TEMP_G5_","Temp",29,"",5,FALSE,"Bacteria","Planctomycetota","BD7-11","Class_BD7-11","Class_BD7-11",NA,NA
"3044","sq138","MM_TEMP_5_",0.00173863940321574,"MM_TEMP_5_","Temp",26,"",3,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae",NA,NA
"3045","sq384","MM_TEMP_1_",0.00173715364158874,"MM_TEMP_1_","Temp",26,"",1,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae",NA,NA
"3046","sq969","MM_TEMP_E12_",0.00173648329974703,"MM_TEMP_E12_","Temp",26,"",1,FALSE,"Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae",NA,NA
"3047","sq10","MM_TEMP_E12_",0.00173648329974703,"MM_TEMP_E12_","Temp",26,"",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae",NA,NA
"3048","sq518","MM_TEMP_H10_",0.00173580202955314,"MM_TEMP_H10_","Temp",33,"",5,FALSE,"Bacteria","WS2","Phylum_WS2","Phylum_WS2","Phylum_WS2",NA,NA
"3049","sq188","MM_TEMP_9_",0.00173573046846452,"MM_TEMP_9_","Temp",29,"",1,FALSE,"Bacteria","Acidobacteriota","Subgroup 22","Class_Subgroup 22","Class_Subgroup 22",NA,NA
"3050","sq923","MM_TEMP_9_",0.00173573046846452,"MM_TEMP_9_","Temp",29,"",1,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Order_Thalassobaculales",NA,NA
"3051","sq969","MM_TEMP_G7_",0.00173519943377703,"MM_TEMP_G7_","Temp",31,"",1,FALSE,"Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae",NA,NA
"3052","sq10","MM_TEMP_G10_",0.00173479055740155,"MM_TEMP_G10_","Temp",31,"",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae",NA,NA
"3053","sq124","MM_TEMP_H3_",0.00173251840800809,"MM_TEMP_H3_","Temp",33,"",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Order_Chitinophagales",NA,NA
"3054","sq3779","MM_TEMP_3_",0.00173218858261786,"MM_TEMP_3_","Temp",26,"",3,FALSE,"Bacteria","Elusimicrobiota","Lineage IIb","Class_Lineage IIb","Class_Lineage IIb",NA,NA
"3055","sq10","MM_TEMP_G1_",0.00173205052024729,"MM_TEMP_G1_","Temp",29,"",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae",NA,NA
"3056","sq3527","MM_TEMP_G12_",0.00173051582072491,"MM_TEMP_G12_","Temp",31,"",5,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Class_Planctomycetes","Class_Planctomycetes",NA,NA
"3057","sq342","MM_TEMP_7_",0.00173003873782391,"MM_TEMP_7_","Temp",26,"",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae",NA,NA
"3058","sq224","MM_TEMP_6_",0.00172990559985336,"MM_TEMP_6_","Temp",26,"",5,FALSE,"Bacteria","Planctomycetota","vadinHA49","Class_vadinHA49","Class_vadinHA49",NA,NA
"3059","sq2218","MM_TEMP_H11_",0.0017293031638941,"MM_TEMP_H11_","Temp",33,"",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae",NA,NA
"3060","sq530","MM_TEMP_G4_",0.0017291804538565,"MM_TEMP_G4_","Temp",29,"",5,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA,NA
"3061","sq172","MM_TEMP_G3_",0.00172913251442815,"MM_TEMP_G3_","Temp",29,"",5,FALSE,"Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae",NA,NA
"3062","sq470","MM_TEMP_G3_",0.00172913251442815,"MM_TEMP_G3_","Temp",29,"",5,FALSE,"Bacteria","Planctomycetota","Pla3 lineage","Class_Pla3 lineage","Class_Pla3 lineage",NA,NA
"3063","sq421","MM_TEMP_12_",0.00172618819287276,"MM_TEMP_12_","Temp",29,"",3,FALSE,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae",NA,NA
"3064","sq862","MM_TEMP_G6_",0.00172298513603868,"MM_TEMP_G6_","Temp",31,"",1,FALSE,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA
"3065","sq137","MM_TEMP_G6_",0.00172298513603868,"MM_TEMP_G6_","Temp",31,"",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae",NA,NA
"3066","sq228","MM_TEMP_G6_",0.00172298513603868,"MM_TEMP_G6_","Temp",31,"",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","KI89A clade",NA,NA
"3067","sq41","MM_TEMP_6_",0.00171844927137751,"MM_TEMP_6_","Temp",26,"",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"3068","sq138","MM_TEMP_G9_",0.00171803179865873,"MM_TEMP_G9_","Temp",31,"",3,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae",NA,NA
"3069","sq621","MM_TEMP_H4_",0.001717848250304,"MM_TEMP_H4_","Temp",33,"",1,FALSE,"Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmataceae",NA,NA
"3070","sq249","MM_TEMP_G8_",0.00171757587586611,"MM_TEMP_G8_","Temp",31,"",1,FALSE,"Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae",NA,NA
"3071","sq3566","MM_TEMP_1_",0.00171570730033456,"MM_TEMP_1_","Temp",26,"",1,FALSE,"Bacteria","Patescibacteria","ABY1","Candidatus Falkowbacteria","Order_Candidatus Falkowbacteria",NA,NA
"3072","sq370","MM_TEMP_E12_",0.00171504523431806,"MM_TEMP_E12_","Temp",26,"",1,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae",NA,NA
"3073","sq2366","MM_TEMP_E12_",0.00171504523431806,"MM_TEMP_E12_","Temp",26,"",1,FALSE,"Bacteria","Verrucomicrobiota","Lentisphaeria","SS1-B-02-17","Order_SS1-B-02-17",NA,NA
"3074","sq5767","MM_TEMP_10_",0.00171311853462476,"MM_TEMP_10_","Temp",29,"",1,FALSE,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales (SR1)","Order_Absconditabacteriales (SR1)",NA,NA
"3075","sq3581","MM_TEMP_H9_",0.00171180115717758,"MM_TEMP_H9_","Temp",33,"",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","PS1 clade",NA,NA
"3076","sq30","MM_TEMP_7_",0.00171123396893452,"MM_TEMP_7_","Temp",26,"",5,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Geopsychrobacteraceae",NA,NA
"3077","sq523","MM_TEMP_H8_",0.00170905800743943,"MM_TEMP_H8_","Temp",33,"",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","Order_AT-s2-59",NA,NA
"3078","sq1821","MM_TEMP_H3_",0.00170845565234131,"MM_TEMP_H3_","Temp",33,"",1,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Geoalkalibacteraceae",NA,NA
"3079","sq2285","MM_TEMP_H3_",0.00170845565234131,"MM_TEMP_H3_","Temp",33,"",1,FALSE,"Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Deferribacteraceae",NA,NA
"3080","sq21","MM_TEMP_H3_",0.00170845565234131,"MM_TEMP_H3_","Temp",33,"",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Beggiatoales","Beggiatoaceae",NA,NA
"3081","sq908","MM_TEMP_G10_",0.00170810147190307,"MM_TEMP_G10_","Temp",31,"",3,FALSE,"Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae",NA,NA
"3082","sq2088","MM_TEMP_G4_",0.00170783254701876,"MM_TEMP_G4_","Temp",29,"",5,FALSE,"Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Order_Vampirovibrionales",NA,NA
"3083","sq30","MM_TEMP_G4_",0.00170783254701876,"MM_TEMP_G4_","Temp",29,"",5,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Geopsychrobacteraceae",NA,NA
"3084","sq2972","MM_TEMP_G4_",0.00170783254701876,"MM_TEMP_G4_","Temp",29,"",5,FALSE,"Bacteria","Sva0485","Phylum_Sva0485","Phylum_Sva0485","Phylum_Sva0485",NA,NA
"3085","sq38","MM_TEMP_H6_",0.00170752530796439,"MM_TEMP_H6_","Temp",33,"",3,FALSE,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"3086","sq3934","MM_TEMP_H6_",0.00170752530796439,"MM_TEMP_H6_","Temp",33,"",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae",NA,NA
"3087","sq2366","MM_TEMP_8_",0.00170715692711753,"MM_TEMP_8_","Temp",26,"",5,FALSE,"Bacteria","Verrucomicrobiota","Lentisphaeria","SS1-B-02-17","Order_SS1-B-02-17",NA,NA
"3088","sq2756","MM_TEMP_8_",0.00170715692711753,"MM_TEMP_8_","Temp",26,"",5,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","MSBL9","4572-13",NA,NA
"3089","sq267","MM_TEMP_3_",0.00170708440026108,"MM_TEMP_3_","Temp",26,"",3,FALSE,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Order_Ignavibacteriales",NA,NA
"3090","sq534","MM_TEMP_3_",0.00170708440026108,"MM_TEMP_3_","Temp",26,"",3,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Order_Actinomarinales",NA,NA
"3091","sq534","MM_TEMP_12_",0.00170700832406306,"MM_TEMP_12_","Temp",29,"",3,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Order_Actinomarinales",NA,NA
"3092","sq207","MM_TEMP_6_",0.00170699294290166,"MM_TEMP_6_","Temp",26,"",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae",NA,NA
"3093","sq179","MM_TEMP_G1_",0.00170676511119259,"MM_TEMP_G1_","Temp",29,"",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","BD7-8","Order_BD7-8",NA,NA
"3094","sq1573","MM_TEMP_G3_",0.00170667624800701,"MM_TEMP_G3_","Temp",29,"",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA,NA
"3095","sq2019","MM_TEMP_H11_",0.00170494678130404,"MM_TEMP_H11_","Temp",33,"",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Algiphilaceae",NA,NA
"3096","sq619","MM_TEMP_4_",0.00170178087773543,"MM_TEMP_4_","Temp",26,"",3,FALSE,"Bacteria","Gemmatimonadota","BD2-11 terrestrial group","Class_BD2-11 terrestrial group","Class_BD2-11 terrestrial group",NA,NA
"3097","sq172","MM_TEMP_9_",0.00169918877439158,"MM_TEMP_9_","Temp",29,"",1,FALSE,"Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae",NA,NA
"3098","sq822","MM_TEMP_G8_",0.00169805796818581,"MM_TEMP_G8_","Temp",31,"",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Order_Bacteroidales",NA,NA
"3099","sq2218","MM_TEMP_G5_",0.0016965584100824,"MM_TEMP_G5_","Temp",29,"",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae",NA,NA
"3100","sq2827","MM_TEMP_1_",0.00169426095908038,"MM_TEMP_1_","Temp",26,"",1,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","TG3",NA,NA
"3101","sq277","MM_TEMP_H10_",0.00169129428520563,"MM_TEMP_H10_","Temp",33,"",5,FALSE,"Bacteria","Acidobacteriota","d142","Class_d142","Class_d142",NA,NA
"3102","sq172","MM_TEMP_G7_",0.00168953629078289,"MM_TEMP_G7_","Temp",31,"",1,FALSE,"Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae",NA,NA
"3103","sq238","MM_TEMP_H5_",0.00168838391863976,"MM_TEMP_H5_","Temp",33,"",1,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae",NA,NA
"3104","sq1624","MM_TEMP_12_",0.00168782845525337,"MM_TEMP_12_","Temp",29,"",3,FALSE,"Bacteria","Sumerlaeota","Sumerlaeia","Class_Sumerlaeia","Class_Sumerlaeia",NA,NA
"3105","sq621","MM_TEMP_12_",0.00168782845525337,"MM_TEMP_12_","Temp",29,"",3,FALSE,"Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmataceae",NA,NA
"3106","sq4110","MM_TEMP_G4_",0.00168648464018103,"MM_TEMP_G4_","Temp",29,"",5,FALSE,"Bacteria","Acetothermia","Acetothermiia","Class_Acetothermiia","Class_Acetothermiia",NA,NA
"3107","sq717","MM_TEMP_G4_",0.00168648464018103,"MM_TEMP_G4_","Temp",29,"",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales","Thiohalorhabdaceae",NA,NA
"3108","sq1091","MM_TEMP_G11_",0.00168634064080944,"MM_TEMP_G11_","Temp",31,"",3,FALSE,"Bacteria","Myxococcota","Polyangia","VHS-B4-70","Order_VHS-B4-70",NA,NA
"3109","sq1547","MM_TEMP_G11_",0.00168634064080944,"MM_TEMP_G11_","Temp",31,"",3,FALSE,"Bacteria","Desulfobacterota","Phylum_Desulfobacterota","Phylum_Desulfobacterota","Phylum_Desulfobacterota",NA,NA
"3110","sq3707","MM_TEMP_H1_",0.00168546857941813,"MM_TEMP_H1_","Temp",31,"",5,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Order_Sphingobacteriales",NA,NA
"3111","sq717","MM_TEMP_H1_",0.00168546857941813,"MM_TEMP_H1_","Temp",31,"",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales","Thiohalorhabdaceae",NA,NA
"3112","sq874","MM_TEMP_3_",0.0016819802179043,"MM_TEMP_3_","Temp",26,"",3,FALSE,"Bacteria","Planctomycetota","SGST604","Class_SGST604","Class_SGST604",NA,NA
"3113","sq969","MM_TEMP_3_",0.0016819802179043,"MM_TEMP_3_","Temp",26,"",3,FALSE,"Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae",NA,NA
"3114","sq470","MM_TEMP_G1_",0.00168147970213788,"MM_TEMP_G1_","Temp",29,"",3,FALSE,"Bacteria","Planctomycetota","Pla3 lineage","Class_Pla3 lineage","Class_Pla3 lineage",NA,NA
"3115","sq164","MM_TEMP_H11_",0.00168059039871398,"MM_TEMP_H11_","Temp",33,"",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae",NA,NA
"3116","sq51","MM_TEMP_5_",0.00167919873985794,"MM_TEMP_5_","Temp",26,"",3,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae",NA,NA
"3117","sq1319","MM_TEMP_H8_",0.00167554706611709,"MM_TEMP_H8_","Temp",33,"",3,FALSE,"Bacteria","Zixibacteria","Phylum_Zixibacteria","Phylum_Zixibacteria","Phylum_Zixibacteria",NA,NA
