"","OTU","Sample","Abundance","sample_Sample","Experiment","Temperature","Treatment","Week","is.neg","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2798","sq252","MM_Inield_G6_",0.000515671942962199,"MM_Inield_G6_","Field",NA,"HD",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae",NA,NA
"2799","sq2827","MM_Inield_2_",0.000515095149520675,"MM_Inield_2_","Field",NA,"ND",NA,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","TG3",NA,NA
"2800","sq52","MM_Inield_12_",0.000514583437560303,"MM_Inield_12_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae",NA,NA
"2801","sq883","MM_Inield_4_",0.000514164819325854,"MM_Inield_4_","Field",NA,"ND",NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Class_Bacteroidia","Class_Bacteroidia",NA,NA
"2802","sq2221","MM_Inield_G2_",0.000513024634027686,"MM_Inield_G2_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA,NA
"2803","sq167","MM_Inield_7_",0.000512716332433661,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","LCP-89","Phylum_LCP-89","Phylum_LCP-89","Phylum_LCP-89",NA,NA
"2804","sq778","MM_Inield_7_",0.000512716332433661,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA,NA
"2805","sq862","MM_Inield_7_",0.000512716332433661,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA
"2806","sq2275","MM_Inield_11_",0.000512608367207453,"MM_Inield_11_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Patescibacteria","Gracilibacteria","Class_Gracilibacteria","Class_Gracilibacteria",NA,NA
"2807","sq1091","MM_Inield_11_",0.000512608367207453,"MM_Inield_11_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Myxococcota","Polyangia","VHS-B4-70","Order_VHS-B4-70",NA,NA
"2808","sq2138","MM_Inield_5_",0.000512557662737058,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Chloroflexi","Anaerolineae","Class_Anaerolineae","Class_Anaerolineae",NA,NA
"2809","sq458","MM_Inield_5_",0.000512557662737058,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group",NA,NA
"2810","sq609","MM_Inield_G4_",0.00051230757971262,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)",NA,NA
"2811","sq1460","MM_Inield_G1_",0.000512131105563024,"MM_Inield_G1_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Planctomycetota","028H05-P-BN-P5","Class_028H05-P-BN-P5","Class_028H05-P-BN-P5",NA,NA
"2812","sq1823","MM_Inield_G1_",0.000512131105563024,"MM_Inield_G1_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae",NA,NA
"2813","sq1167","MM_Inield_8_",0.00051106164539136,"MM_Inield_8_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Clostridium sensu stricto",NA,NA
"2814","sq607","MM_Inield_8_",0.00051106164539136,"MM_Inield_8_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae",NA,NA
"2815","sq1741","MM_Inield_10_",0.000510303491403706,"MM_Inield_10_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"2816","sq391","MM_Inield_10_",0.000510303491403706,"MM_Inield_10_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae",NA,NA
"2817","sq869","MM_Inield_10_",0.000510303491403706,"MM_Inield_10_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae",NA,NA
"2818","sq1479","MM_Inield_6_",0.000508745153763837,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Gemmatimonadota","PAUC43f marine benthic group","Class_PAUC43f marine benthic group","Class_PAUC43f marine benthic group",NA,NA
"2819","sq2478","MM_Inield_6_",0.000508745153763837,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae",NA,NA
"2820","sq2931","MM_Inield_G5_",0.000508310395427125,"MM_Inield_G5_","Field",NA,"HD",NA,FALSE,"Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Order_Aminicenantales",NA,NA
"2821","sq969","MM_Inield_1_",0.000507664832425278,"MM_Inield_1_","Field",NA,"ND",NA,FALSE,"Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae",NA,NA
"2822","sq1091","MM_Inield_G7_",0.000507033943617826,"MM_Inield_G7_","Field",NA,"HD",NA,FALSE,"Bacteria","Myxococcota","Polyangia","VHS-B4-70","Order_VHS-B4-70",NA,NA
"2823","sq1319","MM_Inield_G7_",0.000507033943617826,"MM_Inield_G7_","Field",NA,"HD",NA,FALSE,"Bacteria","Zixibacteria","Phylum_Zixibacteria","Phylum_Zixibacteria","Phylum_Zixibacteria",NA,NA
"2824","sq2686","MM_Inield_G7_",0.000507033943617826,"MM_Inield_G7_","Field",NA,"HD",NA,FALSE,"Bacteria","Desulfobacterota","Desulfarculia","Desulfarculales","Desulfarculaceae",NA,NA
"2825","sq2827","MM_Inield_G7_",0.000507033943617826,"MM_Inield_G7_","Field",NA,"HD",NA,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","TG3",NA,NA
"2826","sq555","MM_Inield_G7_",0.000507033943617826,"MM_Inield_G7_","Field",NA,"HD",NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae",NA,NA
"2827","sq3206","MM_Inield_4_",0.000505735887861496,"MM_Inield_4_","Field",NA,"ND",NA,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Geothermobacteraceae",NA,NA
"2828","sq4873","MM_Inield_3_",0.000505653202807387,"MM_Inield_3_","Field",NA,"ND",NA,FALSE,"Bacteria","Fermentibacterota","Fermentibacteria","Fermentibacterales","Fermentibacteraceae",NA,NA
"2829","sq391","MM_Inield_2_",0.000505556350455478,"MM_Inield_2_","Field",NA,"ND",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae",NA,NA
"2830","sq1741","MM_Inield_G6_",0.000504461683332586,"MM_Inield_G6_","Field",NA,"HD",NA,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"2831","sq717","MM_Inield_G6_",0.000504461683332586,"MM_Inield_G6_","Field",NA,"HD",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales","Thiohalorhabdaceae",NA,NA
"2832","sq2478","MM_Inield_G2_",0.000504179381716863,"MM_Inield_G2_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae",NA,NA
"2833","sq1636","MM_Inield_5_",0.000504155078102024,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Bacteroidota","Kryptonia","Kryptoniales","MSB-3C8",NA,NA
"2834","sq2634","MM_Inield_5_",0.000504155078102024,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Order_Chromatiales",NA,NA
"2835","sq3574","MM_Inield_11_",0.0005036152379582,"MM_Inield_11_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Planctomycetota","Pla4 lineage","Class_Pla4 lineage","Class_Pla4 lineage",NA,NA
"2836","sq2359","MM_Inield_G3_",0.000503055796380139,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Spirochaetota","MVP-15","Class_MVP-15","Class_MVP-15",NA,NA
"2837","sq236","MM_Inield_7_",0.000503042439368875,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA,NA
"2838","sq2567","MM_Inield_7_",0.000503042439368875,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA,NA
"2839","sq2945","MM_Inield_7_",0.000503042439368875,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Patescibacteria","Parcubacteria","Class_Parcubacteria","Class_Parcubacteria",NA,NA
"2840","sq4515","MM_Inield_7_",0.000503042439368875,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Verrucomicrobiota","Lentisphaeria","Oligosphaerales","Oligosphaeraceae",NA,NA
"2841","sq609","MM_Inield_10_",0.000501025246105457,"MM_Inield_10_","Field",NA,"Many Small",NA,FALSE,"Bacteria","SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)",NA,NA
"2842","sq1823","MM_Inield_G4_",0.000500109780195653,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae",NA,NA
"2843","sq1849","MM_Inield_G4_",0.000500109780195653,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Actinobacteriota","Actinobacteria","Nitriliruptorales","Nitriliruptoraceae",NA,NA
"2844","sq2423","MM_Inield_G4_",0.000500109780195653,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","eub62A3","Order_eub62A3",NA,NA
"2845","sq169","MM_Inield_8_",0.000499704719938218,"MM_Inield_8_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae",NA,NA
"2846","sq4267","MM_Inield_G5_",0.000498719633249254,"MM_Inield_G5_","Field",NA,"HD",NA,FALSE,"Bacteria","Actinobacteriota","Actinobacteria","Class_Actinobacteria","Class_Actinobacteria",NA,NA
"2847","sq1167","MM_Inield_4_",0.000497306956397137,"MM_Inield_4_","Field",NA,"ND",NA,FALSE,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Clostridium sensu stricto",NA,NA
"2848","sq342","MM_Inield_4_",0.000497306956397137,"MM_Inield_4_","Field",NA,"ND",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae",NA,NA
"2849","sq236","MM_Inield_2_",0.00049601755139028,"MM_Inield_2_","Field",NA,"ND",NA,FALSE,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA,NA
"2850","sq4211","MM_Inield_5_",0.00049575249346699,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae",NA,NA
"2851","sq1547","MM_Inield_G2_",0.000495334129406041,"MM_Inield_G2_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Desulfobacterota","Phylum_Desulfobacterota","Phylum_Desulfobacterota","Phylum_Desulfobacterota",NA,NA
"2852","sq871","MM_Inield_11_",0.000494622108708946,"MM_Inield_11_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Order_Planctomycetales",NA,NA
"2853","sq1971","MM_Inield_G1_",0.000493840708935773,"MM_Inield_G1_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Run-SP154","Order_Run-SP154",NA,NA
"2854","sq1088","MM_Inield_7_",0.000493368546304089,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae",NA,NA
"2855","sq1475","MM_Inield_G3_",0.00049235248156354,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Marinimicrobia (SAR406 clade)","Phylum_Marinimicrobia (SAR406 clade)","Phylum_Marinimicrobia (SAR406 clade)","Phylum_Marinimicrobia (SAR406 clade)",NA,NA
"2856","sq763","MM_Inield_G3_",0.00049235248156354,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae",NA,NA
"2857","sq908","MM_Inield_G3_",0.00049235248156354,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae",NA,NA
"2858","sq21","MM_Inield_10_",0.000491747000807207,"MM_Inield_10_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Beggiatoales","Beggiatoaceae",NA,NA
"2859","sq555","MM_Inield_9_",0.000491332586098359,"MM_Inield_9_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae",NA,NA
"2860","sq605","MM_Inield_9_",0.000491332586098359,"MM_Inield_9_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Order_Flavobacteriales",NA,NA
"2861","sq1235","MM_Inield_9_",0.000491332586098359,"MM_Inield_9_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Order_Desulfobacterales",NA,NA
"2862","sq1849","MM_Inield_6_",0.000491202217427153,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Actinobacteriota","Actinobacteria","Nitriliruptorales","Nitriliruptoraceae",NA,NA
"2863","sq1971","MM_Inield_6_",0.000491202217427153,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Run-SP154","Order_Run-SP154",NA,NA
"2864","sq609","MM_Inield_1_",0.000489533945552947,"MM_Inield_1_","Field",NA,"ND",NA,FALSE,"Bacteria","SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)",NA,NA
"2865","sq9588","MM_Inield_4_",0.000488878024932779,"MM_Inield_4_","Field",NA,"ND",NA,FALSE,"Bacteria","Proteobacteria","Zetaproteobacteria","Mariprofundales","Mariprofundaceae",NA,NA
"2866","sq1167","MM_Inield_G4_",0.000487911980678686,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Clostridium sensu stricto",NA,NA
"2867","sq1408","MM_Inield_G4_",0.000487911980678686,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","MSBL8",NA,NA
"2868","sq319","MM_Inield_G4_",0.000487911980678686,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","OM182 clade",NA,NA
"2869","sq52","MM_Inield_G4_",0.000487911980678686,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae",NA,NA
"2870","sq35","MM_Inield_5_",0.000487349908831957,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Desertifilaceae",NA,NA
"2871","sq3206","MM_Inield_5_",0.000487349908831957,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Geothermobacteraceae",NA,NA
"2872","sq1460","MM_Inield_G2_",0.000486488877095219,"MM_Inield_G2_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Planctomycetota","028H05-P-BN-P5","Class_028H05-P-BN-P5","Class_028H05-P-BN-P5",NA,NA
"2873","sq333","MM_Inield_G2_",0.000486488877095219,"MM_Inield_G2_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA
"2874","sq988","MM_Inield_2_",0.000486478752325082,"MM_Inield_2_","Field",NA,"ND",NA,FALSE,"Bacteria","Proteobacteria","Magnetococcia","Magnetococcales","Magnetococcaceae",NA,NA
"2875","sq555","MM_Inield_12_",0.000485995468806953,"MM_Inield_12_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae",NA,NA
"2876","sq1259","MM_Inield_11_",0.000485628979459693,"MM_Inield_11_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Myxococcota","Polyangia","UASB-TL25","Order_UASB-TL25",NA,NA
"2877","sq1929","MM_Inield_G1_",0.000484695510622148,"MM_Inield_G1_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","PB19","Order_PB19",NA,NA
"2878","sq1249","MM_Inield_G1_",0.000484695510622148,"MM_Inield_G1_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Acidobacteriota","Subgroup 21","Class_Subgroup 21","Class_Subgroup 21",NA,NA
"2879","sq1751","MM_Inield_G1_",0.000484695510622148,"MM_Inield_G1_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae",NA,NA
"2880","sq10397","MM_Inield_7_",0.000483694653239303,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Patescibacteria","ABY1","Candidatus Magasanikbacteria","Order_Candidatus Magasanikbacteria",NA,NA
"2881","sq1249","MM_Inield_7_",0.000483694653239303,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Acidobacteriota","Subgroup 21","Class_Subgroup 21","Class_Subgroup 21",NA,NA
"2882","sq269","MM_Inield_7_",0.000483694653239303,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA
"2883","sq605","MM_Inield_10_",0.000482468755508958,"MM_Inield_10_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Order_Flavobacteriales",NA,NA
"2884","sq947","MM_Inield_10_",0.000482468755508958,"MM_Inield_10_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Planctomycetota","Phylum_Planctomycetota","Phylum_Planctomycetota","Phylum_Planctomycetota",NA,NA
"2885","sq4211","MM_Inield_G6_",0.00048204116407336,"MM_Inield_G6_","Field",NA,"HD",NA,FALSE,"Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae",NA,NA
"2886","sq329","MM_Inield_4_",0.000480449093468421,"MM_Inield_4_","Field",NA,"ND",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","Order_Puniceispirillales",NA,NA
"2887","sq1886","MM_Inield_G5_",0.000479538108893514,"MM_Inield_G5_","Field",NA,"HD",NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","ST-12K33",NA,NA
"2888","sq4873","MM_Inield_G5_",0.000479538108893514,"MM_Inield_G5_","Field",NA,"HD",NA,FALSE,"Bacteria","Fermentibacterota","Fermentibacteria","Fermentibacterales","Fermentibacteraceae",NA,NA
"2889","sq822","MM_Inield_G7_",0.000479377546693217,"MM_Inield_G7_","Field",NA,"HD",NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Order_Bacteroidales",NA,NA
"2890","sq518","MM_Inield_G7_",0.000479377546693217,"MM_Inield_G7_","Field",NA,"HD",NA,FALSE,"Bacteria","WS2","Phylum_WS2","Phylum_WS2","Phylum_WS2",NA,NA
"2891","sq605","MM_Inield_5_",0.000478947324196923,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Order_Flavobacteriales",NA,NA
"2892","sq1088","MM_Inield_12_",0.000478848476618615,"MM_Inield_12_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae",NA,NA
"2893","sq87","MM_Inield_12_",0.000478848476618615,"MM_Inield_12_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae",NA,NA
"2894","sq3","MM_Inield_G2_",0.000477643624784397,"MM_Inield_G2_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Coleofasciculaceae",NA,NA
"2895","sq2732","MM_Inield_G2_",0.000477643624784397,"MM_Inield_G2_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","SZB50","Order_SZB50",NA,NA
"2896","sq1022","MM_Inield_8_",0.000476990869031936,"MM_Inield_8_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae",NA,NA
"2897","sq1417","MM_Inield_8_",0.000476990869031936,"MM_Inield_8_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"2898","sq1886","MM_Inield_8_",0.000476990869031936,"MM_Inield_8_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","ST-12K33",NA,NA
"2899","sq1673","MM_Inield_9_",0.000475978442782785,"MM_Inield_9_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Chloroflexi","KD4-96","Class_KD4-96","Class_KD4-96",NA,NA
"2900","sq125","MM_Inield_G4_",0.000475714181161719,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae",NA,NA
"2901","sq504","MM_Inield_G4_",0.000475714181161719,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae",NA,NA
"2902","sq470","MM_Inield_G4_",0.000475714181161718,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Planctomycetota","Pla3 lineage","Class_Pla3 lineage","Class_Pla3 lineage",NA,NA
"2903","sq236","MM_Inield_3_",0.000475314010638943,"MM_Inield_3_","Field",NA,"ND",NA,FALSE,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA,NA
"2904","sq1823","MM_Inield_7_",0.000474020760174517,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae",NA,NA
"2905","sq21","MM_Inield_6_",0.000473659281090469,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Beggiatoales","Beggiatoaceae",NA,NA
"2906","sq2732","MM_Inield_6_",0.000473659281090469,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","SZB50","Order_SZB50",NA,NA
"2907","sq605","MM_Inield_6_",0.000473659281090469,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Order_Flavobacteriales",NA,NA
"2908","sq2088","MM_Inield_10_",0.000473190510210709,"MM_Inield_10_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Order_Vampirovibrionales",NA,NA
"2909","sq792","MM_Inield_4_",0.000472020162004063,"MM_Inield_4_","Field",NA,"ND",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Kangiellaceae",NA,NA
"2910","sq470","MM_Inield_G3_",0.000470945851930343,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Planctomycetota","Pla3 lineage","Class_Pla3 lineage","Class_Pla3 lineage",NA,NA
"2911","sq1167","MM_Inield_G3_",0.000470945851930343,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Clostridium sensu stricto",NA,NA
"2912","sq717","MM_Inield_G3_",0.000470945851930343,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales","Thiohalorhabdaceae",NA,NA
"2913","sq56","MM_Inield_G6_",0.000470830904443747,"MM_Inield_G6_","Field",NA,"HD",NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Oscillatoriaceae",NA,NA
"2914","sq1235","MM_Inield_5_",0.000470544739561889,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Order_Desulfobacterales",NA,NA
"2915","sq1259","MM_Inield_5_",0.000470544739561889,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Myxococcota","Polyangia","UASB-TL25","Order_UASB-TL25",NA,NA
"2916","sq1849","MM_Inield_G7_",0.000470158747718347,"MM_Inield_G7_","Field",NA,"HD",NA,FALSE,"Bacteria","Actinobacteriota","Actinobacteria","Nitriliruptorales","Nitriliruptoraceae",NA,NA
"2917","sq1131","MM_Inield_G7_",0.000470158747718347,"MM_Inield_G7_","Field",NA,"HD",NA,FALSE,"Bacteria","Patescibacteria","Gracilibacteria","Candidatus Peregrinibacteria","Order_Candidatus Peregrinibacteria",NA,NA
"2918","sq869","MM_Inield_G2_",0.000468798372473575,"MM_Inield_G2_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae",NA,NA
"2919","sq2005","MM_Inield_G2_",0.000468798372473575,"MM_Inield_G2_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Acidobacteriota","Subgroup 26","Class_Subgroup 26","Class_Subgroup 26",NA,NA
"2920","sq52","MM_Inield_G2_",0.000468798372473575,"MM_Inield_G2_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae",NA,NA
"2921","sq329","MM_Inield_9_",0.000468301371124998,"MM_Inield_9_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","Order_Puniceispirillales",NA,NA
"2922","sq2091","MM_Inield_11_",0.000467642720961186,"MM_Inield_11_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae",NA,NA
"2923","sq621","MM_Inield_11_",0.000467642720961185,"MM_Inield_11_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmataceae",NA,NA
