"","OTU","Sample","Abundance","sample_Sample","Experiment","Temperature","Treatment","Week","is.neg","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"10881","sq890","Mat_19P_TCCCGA_",0.0006135388,"Mat_19P_TCCCGA_","Summer",22,"Few Small",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae",NA,NA
"10882","sq1458","Mat_19P_TCCCGA_",0.0006135388,"Mat_19P_TCCCGA_","Summer",22,"Few Small",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Competibacterales","Competibacteraceae",NA,NA
"10883","sq1929","Mat_1P_TATAAT_",0.0006134969,"Mat_1P_TATAAT_","Summer",22,"HD",1,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","PB19","Order_PB19",NA,NA
"10884","sq1999","MM_Nab_B4_",0.000613487,"MM_Nab_B4_","Summer",22,"Few Small",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae",NA,NA
"10885","sq173","Mat_17P_TCATTC_",0.0006133528,"Mat_17P_TCATTC_","Summer",22,"Few Large",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","B2M28","Order_B2M28",NA,NA
"10886","sq2085","Mat_17P_TCATTC_",0.0006133528,"Mat_17P_TCATTC_","Summer",22,"Few Large",3,FALSE,"Bacteria","Verrucomicrobiota","Lentisphaeria","Victivallales","PRD18C08",NA,NA
"10887","sq3177","Mat_28P_TCCCGA_",0.0006127644,"Mat_28P_TCCCGA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae",NA,NA
"10888","sq3177","MM_Nab_B10_",0.0006126553,"MM_Nab_B10_","Summer",22,"ND",5,FALSE,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae",NA,NA
"10889","sq1334","MM_Nab_B12_",0.0006125508,"MM_Nab_B12_","Summer",22,"ND",5,FALSE,"Bacteria","Myxococcota","Polyangia","Blfdi19","Order_Blfdi19",NA,NA
"10890","sq1420","MM_Nab_B12_",0.0006125508,"MM_Nab_B12_","Summer",22,"ND",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","EC3","Order_EC3",NA,NA
"10891","sq2755","MM_Nab_C12_",0.0006122912,"MM_Nab_C12_","Summer",26,"ND",5,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae",NA,NA
"10892","sq1088","Mat_4P_TATAAT_",0.0006121863,"Mat_4P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae",NA,NA
"10893","sq1539","Mat_4P_TATAAT_",0.0006121863,"Mat_4P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidetes VC2.1 Bac22","Order_Bacteroidetes VC2.1 Bac22",NA,NA
"10894","sq290","Mat_4P_TATAAT_",0.0006121863,"Mat_4P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Hahellaceae",NA,NA
"10895","sq2218","Mat_4P_TATAAT_",0.0006121863,"Mat_4P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae",NA,NA
"10896","sq398","MM_Nab_B8_",0.0006120888,"MM_Nab_B8_","Summer",22,"Many Small",5,FALSE,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Melioribacteraceae",NA,NA
"10897","sq5767","Mat_27P_TCCCGA_",0.0006118279,"Mat_27P_TCCCGA_","Summer",22,"ND",3,FALSE,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales (SR1)","Order_Absconditabacteriales (SR1)",NA,NA
"10898","sq333","Mat_31P_TCGGCA_",0.0006117039,"Mat_31P_TCGGCA_","Summer",26,"Few Small",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA
"10899","sq2972","MM_Nab_C7_",0.0006115852,"MM_Nab_C7_","Summer",26,"Many Small",5,FALSE,"Bacteria","Sva0485","Phylum_Sva0485","Phylum_Sva0485","Phylum_Sva0485",NA,NA
"10900","sq269","Mat_5P_TATAAT_",0.0006110892,"Mat_5P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA
"10901","sq3029","Mat_5P_TATAAT_",0.0006110892,"Mat_5P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","Order_EPR3968-O8a-Bc78",NA,NA
"10902","sq1460","Mat_15P_TCATTC_",0.0006109602,"Mat_15P_TCATTC_","Summer",22,"HD",3,FALSE,"Bacteria","Planctomycetota","028H05-P-BN-P5","Class_028H05-P-BN-P5","Class_028H05-P-BN-P5",NA,NA
"10903","sq3934","Mat_15P_TCATTC_",0.0006109602,"Mat_15P_TCATTC_","Summer",22,"HD",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae",NA,NA
"10904","sq1092","MM_Nab_B1_",0.0006103784,"MM_Nab_B1_","Summer",22,"Few Large",5,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","01D2Z36",NA,NA
"10905","sq2005","MM_Nab_B1_",0.0006103784,"MM_Nab_B1_","Summer",22,"Few Large",5,FALSE,"Bacteria","Acidobacteriota","Subgroup 26","Class_Subgroup 26","Class_Subgroup 26",NA,NA
"10906","sq1804","MM_Nab_A5_",0.0006098881,"MM_Nab_A5_","Summer",22,"Few Small",1,FALSE,"Bacteria","Fibrobacterota","Phylum_Fibrobacterota","Phylum_Fibrobacterota","Phylum_Fibrobacterota",NA,NA
"10907","sq465","MM_Nab_A5_",0.0006098881,"MM_Nab_A5_","Summer",22,"Few Small",1,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae",NA,NA
"10908","sq1057","Mat_8P_TCATTC_",0.000609847,"Mat_8P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA,NA
"10909","sq2081","Mat_8P_TCATTC_",0.000609847,"Mat_8P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Porticoccaceae",NA,NA
"10910","sq6793","MM_Nab_B7_",0.0006096535,"MM_Nab_B7_","Summer",22,"Many Small",5,FALSE,"Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Order_Omnitrophales",NA,NA
"10911","sq1612","MM_Nab_B7_",0.0006096535,"MM_Nab_B7_","Summer",22,"Many Small",5,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","Pla1 lineage","Order_Pla1 lineage",NA,NA
"10912","sq87","MM_Nab_B7_",0.0006096535,"MM_Nab_B7_","Summer",22,"Many Small",5,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae",NA,NA
"10913","sq1402","MM_Nab_B6_",0.0006094744,"MM_Nab_B6_","Summer",22,"Few Small",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Order_Micavibrionales",NA,NA
"10914","sq2827","MM_Nab_B6_",0.0006094744,"MM_Nab_B6_","Summer",22,"Few Small",5,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","TG3",NA,NA
"10915","sq56","MM_Nab_B6_",0.0006094744,"MM_Nab_B6_","Summer",22,"Few Small",5,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Oscillatoriaceae",NA,NA
"10916","sq549","Mat_23P_TCCCGA_",0.0006087662,"Mat_23P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ga0077536","Order_Ga0077536",NA,NA
"10917","sq793","Mat_23P_TCCCGA_",0.0006087662,"Mat_23P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","WPS-2","Phylum_WPS-2","Phylum_WPS-2","Phylum_WPS-2",NA,NA
"10918","sq2659","Mat_10P_TCATTC_",0.0006083586,"Mat_10P_TCATTC_","Summer",26,"Many Small",1,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Order_Rickettsiales",NA,NA
"10919","sq391","Mat_10P_TCATTC_",0.0006083586,"Mat_10P_TCATTC_","Summer",26,"Many Small",1,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae",NA,NA
"10920","sq1228","MM_Nab_C8_",0.0006083378,"MM_Nab_C8_","Summer",26,"Many Small",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae",NA,NA
"10921","sq763","Mat_38P_TCGGCA_",0.0006075651,"Mat_38P_TCGGCA_","Summer",26,"ND",3,FALSE,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae",NA,NA
"10922","sq1460","MM_Nab_A10_",0.0006075334,"MM_Nab_A10_","Summer",22,"HD",5,FALSE,"Bacteria","Planctomycetota","028H05-P-BN-P5","Class_028H05-P-BN-P5","Class_028H05-P-BN-P5",NA,NA
"10923","sq1929","MM_Nab_A10_",0.0006075334,"MM_Nab_A10_","Summer",22,"HD",5,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","PB19","Order_PB19",NA,NA
"10924","sq5612","MM_Nab_A10_",0.0006075334,"MM_Nab_A10_","Summer",22,"HD",5,FALSE,"Bacteria","Patescibacteria","Gracilibacteria","Candidatus Peribacteria","Order_Candidatus Peribacteria",NA,NA
"10925","sq1228","Mat_32P_TCGGCA_",0.0006071645,"Mat_32P_TCGGCA_","Summer",26,"Few Small",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae",NA,NA
"10926","sq85","Mat_32P_TCGGCA_",0.0006071645,"Mat_32P_TCGGCA_","Summer",26,"Few Small",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA
"10927","sq2444","Mat_30P_TCGGCA_",0.0006069911,"Mat_30P_TCGGCA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Geitlerinemaceae",NA,NA
"10928","sq465","Mat_30P_TCGGCA_",0.0006069911,"Mat_30P_TCGGCA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae",NA,NA
"10929","sq883","MM_Nab_B5_",0.0006069313,"MM_Nab_B5_","Summer",22,"Few Small",5,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Class_Bacteroidia","Class_Bacteroidia",NA,NA
"10930","sq1198","Mat_34P_TCGGCA_",0.0006064916,"Mat_34P_TCGGCA_","Summer",26,"Many Small",3,FALSE,"Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6",NA,NA
"10931","sq1560","Mat_34P_TCGGCA_",0.0006064916,"Mat_34P_TCGGCA_","Summer",26,"Many Small",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","P13-46",NA,NA
"10932","sq1741","Mat_34P_TCGGCA_",0.0006064916,"Mat_34P_TCGGCA_","Summer",26,"Many Small",3,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"10933","sq597","Mat_34P_TCGGCA_",0.0006064916,"Mat_34P_TCGGCA_","Summer",26,"Many Small",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae",NA,NA
"10934","sq621","Mat_34P_TCGGCA_",0.0006064916,"Mat_34P_TCGGCA_","Summer",26,"Many Small",3,FALSE,"Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmataceae",NA,NA
"10935","sq2535","Mat_24P_TCCCGA_",0.0006064367,"Mat_24P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae",NA,NA
"10936","sq361","Mat_24P_TCCCGA_",0.0006064367,"Mat_24P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Tenderiales","Tenderiaceae",NA,NA
"10937","sq3636","Mat_24P_TCCCGA_",0.0006064367,"Mat_24P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Thalassobaculaceae",NA,NA
"10938","sq40","MM_Nab_A1_",0.0006063128,"MM_Nab_A1_","Summer",22,"HD",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes BD2-2",NA,NA
"10939","sq1541","MM_Nab_A1_",0.0006063128,"MM_Nab_A1_","Summer",22,"HD",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Order_Burkholderiales",NA,NA
"10940","sq1135","Mat_13P_TCATTC_",0.0006061295,"Mat_13P_TCATTC_","Summer",22,"HD",3,FALSE,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA,NA
"10941","sq543","Mat_16P_TCATTC_",0.0006056095,"Mat_16P_TCATTC_","Summer",22,"Few Large",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae",NA,NA
"10942","sq2770","Mat_16P_TCATTC_",0.0006056095,"Mat_16P_TCATTC_","Summer",22,"Few Large",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","EV818SWSAP88","Order_EV818SWSAP88",NA,NA
"10943","sq1573","MM_Nab_C6_",0.0006054678,"MM_Nab_C6_","Summer",26,"Few Small",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA,NA
"10944","sq1259","MM_Nab_C6_",0.0006054678,"MM_Nab_C6_","Summer",26,"Few Small",5,FALSE,"Bacteria","Myxococcota","Polyangia","UASB-TL25","Order_UASB-TL25",NA,NA
"10945","sq2366","MM_Nab_C6_",0.0006054678,"MM_Nab_C6_","Summer",26,"Few Small",5,FALSE,"Bacteria","Verrucomicrobiota","Lentisphaeria","SS1-B-02-17","Order_SS1-B-02-17",NA,NA
"10946","sq1547","MM_Nab_B12_",0.0006053443,"MM_Nab_B12_","Summer",22,"ND",5,FALSE,"Bacteria","Desulfobacterota","Phylum_Desulfobacterota","Phylum_Desulfobacterota","Phylum_Desulfobacterota",NA,NA
"10947","sq1630","MM_Nab_B12_",0.0006053443,"MM_Nab_B12_","Summer",22,"ND",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria Incertae Sedis","Unknown Family",NA,NA
"10948","sq52","MM_Nab_B12_",0.0006053443,"MM_Nab_B12_","Summer",22,"ND",5,FALSE,"Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae",NA,NA
"10949","sq1092","MM_Nab_C4_",0.0006049955,"MM_Nab_C4_","Summer",26,"Few Small",5,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","01D2Z36",NA,NA
"10950","sq1430","Mat_11P_TCATTC_",0.0006044703,"Mat_11P_TCATTC_","Summer",26,"Many Small",1,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae",NA,NA
"10951","sq3206","Mat_11P_TCATTC_",0.0006044703,"Mat_11P_TCATTC_","Summer",26,"Many Small",1,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Geothermobacteraceae",NA,NA
"10952","sq458","MM_Nab_A11_",0.0006043265,"MM_Nab_A11_","Summer",22,"HD",5,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group",NA,NA
"10953","sq2711","MM_Nab_A11_",0.0006043265,"MM_Nab_A11_","Summer",22,"HD",5,FALSE,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA,NA
"10954","sq3934","MM_Nab_A11_",0.0006043265,"MM_Nab_A11_","Summer",22,"HD",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae",NA,NA
"10955","sq333","Mat_35P_TCGGCA_",0.0006036434,"Mat_35P_TCGGCA_","Summer",26,"Many Small",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA
"10956","sq461","Mat_35P_TCGGCA_",0.0006036434,"Mat_35P_TCGGCA_","Summer",26,"Many Small",3,FALSE,"Bacteria","Deferrisomatota","Defferrisomatia","Defferrisomatales","Defferrisomataceae",NA,NA
"10957","sq58","Mat_35P_TCGGCA_",0.0006036434,"Mat_35P_TCGGCA_","Summer",26,"Many Small",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Milano-WF1B-44","Order_Milano-WF1B-44",NA,NA
"10958","sq778","Mat_18P_TCCCGA_",0.0006030363,"Mat_18P_TCCCGA_","Summer",22,"Few Large",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA,NA
"10959","sq5607","MM_Nab_B9_",0.0006028697,"MM_Nab_B9_","Summer",22,"Many Small",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","F9P41300-M23","Order_F9P41300-M23",NA,NA
"10960","sq354","MM_Nab_C5_",0.0006028311,"MM_Nab_C5_","Summer",26,"Few Small",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis",NA,NA
"10961","sq173","Mat_7P_TCATTC_",0.0006026063,"Mat_7P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","B2M28","Order_B2M28",NA,NA
"10962","sq2275","Mat_2P_TATAAT_",0.0006024913,"Mat_2P_TATAAT_","Summer",22,"ND",1,FALSE,"Bacteria","Patescibacteria","Gracilibacteria","Class_Gracilibacteria","Class_Gracilibacteria",NA,NA
"10963","sq333","Mat_2P_TATAAT_",0.0006024913,"Mat_2P_TATAAT_","Summer",22,"ND",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA
"10964","sq828","MM_Nab_C1_",0.0006023538,"MM_Nab_C1_","Summer",26,"Few Large",5,FALSE,"Bacteria","Acidobacteriota","Acidobacteriae","PAUC26f","Order_PAUC26f",NA,NA
"10965","sq1547","MM_Nab_C7_",0.0006018775,"MM_Nab_C7_","Summer",26,"Many Small",5,FALSE,"Bacteria","Desulfobacterota","Phylum_Desulfobacterota","Phylum_Desulfobacterota","Phylum_Desulfobacterota",NA,NA
"10966","sq1632","Mat_29P_TCCCGA_",0.0006017903,"Mat_29P_TCCCGA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae",NA,NA
"10967","sq1092","MM_Nab_C11_",0.0006012862,"MM_Nab_C11_","Summer",26,"ND",5,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","01D2Z36",NA,NA
"10968","sq2931","MM_Nab_B2_",0.0006012286,"MM_Nab_B2_","Summer",22,"Few Large",5,FALSE,"Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Order_Aminicenantales",NA,NA
"10969","sq354","MM_Nab_B2_",0.0006012286,"MM_Nab_B2_","Summer",22,"Few Large",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis",NA,NA
"10970","sq167","MM_Nab_B3_",0.0006006344,"MM_Nab_B3_","Summer",22,"Few Large",5,FALSE,"Bacteria","LCP-89","Phylum_LCP-89","Phylum_LCP-89","Phylum_LCP-89",NA,NA
"10971","sq793","MM_Nab_B3_",0.0006006344,"MM_Nab_B3_","Summer",22,"Few Large",5,FALSE,"Bacteria","WPS-2","Phylum_WPS-2","Phylum_WPS-2","Phylum_WPS-2",NA,NA
"10972","sq1741","Mat_17P_TCATTC_",0.0006003028,"Mat_17P_TCATTC_","Summer",22,"Few Large",3,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"10973","sq314","Mat_17P_TCATTC_",0.0006003028,"Mat_17P_TCATTC_","Summer",22,"Few Large",3,FALSE,"Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae",NA,NA
"10974","sq923","Mat_17P_TCATTC_",0.0006003028,"Mat_17P_TCATTC_","Summer",22,"Few Large",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Order_Thalassobaculales",NA,NA
"10975","sq954","Mat_17P_TCATTC_",0.0006003028,"Mat_17P_TCATTC_","Summer",22,"Few Large",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Order_Rhodospirillales",NA,NA
"10976","sq3706","Mat_19P_TCCCGA_",0.0005999046,"Mat_19P_TCCCGA_","Summer",22,"Few Small",3,FALSE,"Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae",NA,NA
"10977","sq1369","MM_Nab_A8_",0.0005998968,"MM_Nab_A8_","Summer",22,"ND",1,FALSE,"Bacteria","NB1-j","Phylum_NB1-j","Phylum_NB1-j","Phylum_NB1-j",NA,NA
"10978","sq1886","MM_Nab_A8_",0.0005998968,"MM_Nab_A8_","Summer",22,"ND",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","ST-12K33",NA,NA
"10979","sq2959","MM_Nab_A8_",0.0005998968,"MM_Nab_A8_","Summer",22,"ND",1,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","C2U",NA,NA
"10980","sq32","MM_Nab_A9_",0.000599854,"MM_Nab_A9_","Summer",22,"ND",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5",NA,NA
"10981","sq398","MM_Nab_A9_",0.000599854,"MM_Nab_A9_","Summer",22,"ND",1,FALSE,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Melioribacteraceae",NA,NA
"10982","sq763","MM_Nab_C10_",0.0005998396,"MM_Nab_C10_","Summer",26,"ND",5,FALSE,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae",NA,NA
"10983","sq1886","MM_Nab_B6_",0.0005996441,"MM_Nab_B6_","Summer",22,"Few Small",5,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","ST-12K33",NA,NA
"10984","sq1741","Mat_3P_TATAAT_",0.0005995936,"Mat_3P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"10985","sq465","MM_Nab_B8_",0.0005993369,"MM_Nab_B8_","Summer",22,"Many Small",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae",NA,NA
"10986","sq1198","MM_Nab_B10_",0.0005993367,"MM_Nab_B10_","Summer",22,"ND",5,FALSE,"Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6",NA,NA
"10987","sq1243","MM_Nab_B10_",0.0005993367,"MM_Nab_B10_","Summer",22,"ND",5,FALSE,"Bacteria","Proteobacteria","Phylum_Proteobacteria","Phylum_Proteobacteria","Phylum_Proteobacteria",NA,NA
"10988","sq1986","MM_Nab_B10_",0.0005993367,"MM_Nab_B10_","Summer",22,"ND",5,FALSE,"Bacteria","Myxococcota","Polyangia","MidBa8","Order_MidBa8",NA,NA
"10989","sq828","MM_Nab_B10_",0.0005993367,"MM_Nab_B10_","Summer",22,"ND",5,FALSE,"Bacteria","Acidobacteriota","Acidobacteriae","PAUC26f","Order_PAUC26f",NA,NA
"10990","sq4167","MM_Nab_B7_",0.0005991423,"MM_Nab_B7_","Summer",22,"Many Small",5,FALSE,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Order_Saccharimonadales",NA,NA
"10991","sq421","MM_Nab_B7_",0.0005991423,"MM_Nab_B7_","Summer",22,"Many Small",5,FALSE,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae",NA,NA
"10992","sq1092","MM_Nab_A7_",0.0005987694,"MM_Nab_A7_","Summer",22,"Many Small",1,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","01D2Z36",NA,NA
"10993","sq290","MM_Nab_A7_",0.0005987694,"MM_Nab_A7_","Summer",22,"Many Small",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Hahellaceae",NA,NA
"10994","sq309","MM_Nab_A7_",0.0005987694,"MM_Nab_A7_","Summer",22,"Many Small",1,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Oxyphotobacteria Incertae Sedis","Unknown Family",NA,NA
"10995","sq561","Mat_6P_TCATTC_",0.0005984364,"Mat_6P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Salinivirgaceae",NA,NA
"10996","sq2499","Mat_6P_TCATTC_",0.0005984364,"Mat_6P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae",NA,NA
"10997","sq1260","MM_Nab_B11_",0.0005983482,"MM_Nab_B11_","Summer",22,"ND",5,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","mle1-8","Order_mle1-8",NA,NA
"10998","sq2661","MM_Nab_B11_",0.0005983482,"MM_Nab_B11_","Summer",22,"ND",5,FALSE,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Chlamydiaceae",NA,NA
"10999","sq1022","MM_Nab_B12_",0.0005981378,"MM_Nab_B12_","Summer",22,"ND",5,FALSE,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae",NA,NA
"11000","sq632","MM_Nab_B12_",0.0005981378,"MM_Nab_B12_","Summer",22,"ND",5,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae",NA,NA
"11001","sq398","MM_Nab_A6_",0.0005980724,"MM_Nab_A6_","Summer",22,"Many Small",1,FALSE,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Melioribacteraceae",NA,NA
"11002","sq822","MM_Nab_A6_",0.0005980724,"MM_Nab_A6_","Summer",22,"Many Small",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Order_Bacteroidales",NA,NA
"11003","sq354","MM_Nab_C3_",0.0005976517,"MM_Nab_C3_","Summer",26,"Few Large",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis",NA,NA
"11004","sq5148","MM_Nab_C3_",0.0005976517,"MM_Nab_C3_","Summer",26,"Few Large",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae",NA,NA
"11005","sq1929","Mat_5P_TATAAT_",0.0005975095,"Mat_5P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","PB19","Order_PB19",NA,NA
